100000899999,18351050
100001699999,450025
100003099999,1900109
100004299999,470027
100005299999,340019
100006099999,460027
100007099999,430024
100007999999,470027
100009099999,490028
100009999999,710041
100010999999,450026
100011799999,420024
100013099999,1480084
100014099999,450026
100014699999,540031
100015699999,280016
100016699999,730042
100017299999,340019
100018399999,680039
100019199999,440025
100020499999,450026
100021199999,530030
100022499999,450026
100023399999,450026
100024499999,1200068
100025499999,490028
100027099999,810047
100028199999,210012
100028899999,230013
100029999999,230013
100031299999,800046
100032099999,410023
100032999999,330019
100033199999,260015
100033699999,320018
100034199999,300018
100034699999,570032
100035899999,450026
100036699999,560032
100038099999,220012
100038699999,310018
100040199999,680039
100040899999,570033
100042699999,210012
100043399999,220012
100044099999,310018
100045599999,590034
100046399999,320018
100047199999,450026
100048399999,230013
100049399999,730042
100050699999,550031
100051199999,890051
100052999999,240014
100053499999,1130064
100054799999,480028
100055699999,300017
100057099999,310018
100057999999,490028
100059199999,320018
100060199999,320018
100061299999,990057
100062399999,540031
100062899999,690039
100063899999,550032
100065299999,360020
100066499999,390023
100066899999,440025
100068099999,300017
100068899999,570033
100069999999,370021
100070699999,470027
100071999999,490028
100073399999,370021
100074499999,440025
100075499999,460026
100076099999,240014
100077099999,210012
100077499999,450026
100078399999,340019
100079299999,210012
100080299999,710041
100081599999,450026
100082499999,440025
100083599999,600034
100084499999,530031
100085499999,290016
100086699999,450026
100087499999,340019
100088699999,200012
100089199999,920052
100090599999,240014
100091799999,290017
100092899999,470027
100093999999,410023
100094399999,400023
100095799999,340019
100096399999,210012
100097499999,300018
100098599999,560032
100099199999,230013
100100699999,210012
100101299999,240013
100102499999,200012
100103699999,330019
100104699999,220012
100105599999,290017
100106699999,690039
100107499999,1550089
100108599999,710041
100109699999,780044
100110199999,270016
100111599999,730042
100112799999,550031
100113699999,340019
100114299999,930054
100114999999,880051
100116199999,410023
100116799999,1090062
100118299999,890051
100118799999,370021
100119699999,310018
100120699999,540031
100121599999,230013
100122999999,630036
100124199999,470027
100124899999,600034
100125999999,400023
100126699999,220013
100127999999,830047
100129099999,640037
100129699999,440025
100130599999,1260072
100131699999,590034
100132699999,500029
100133599999,650037
100134799999,210012
100135999999,570032
100136499999,240014
100137699999,320018
100138899999,640037
100139999999,250014
100140799999,380022
100141499999,650037
100142699999,620036
100143599999,440025
100144999999,480027
100145899999,750043
100146399999,610035
100147499999,540031
100148999999,230013
100149799999,550032
100150599999,400022
100151399999,460027
100152499999,480027
100153299999,410024
100154199999,300017
100155199999,250014
100155699999,220013
100157099999,550031
100157699999,440025
100158299999,460027
100159699999,310017
100161099999,570033
100161499999,290017
100162899999,370021
100163399999,360020
100164799999,210012
100165599999,470027
100166999999,320019
100168199999,560032
100168899999,620035
100170299999,360021
100171299999,1340076
100172299999,720041
100173499999,970056
100174799999,710041
100175299999,390022
100176099999,210012
100176499999,440025
100177199999,560032
100177799999,440025
100178299999,480028
100178999999,200011
100179999999,1080062
100180999999,250014
100181599999,210012
100182199999,290017
100183799999,1050060
100184799999,470027
100185699999,780044
100187199999,340020
100188199999,430024
100189099999,450026
100189899999,420024
100191099999,570033
100192399999,250014
100192999999,310018
100193999999,320018
100194799999,350020
100195899999,300017
100197399999,560032
100198199999,380022
100199199999,420024
100200499999,210012
100201299999,230013
100202799999,220013
100202999999,210012
100204099999,590034
100205599999,620035
100206199999,640037
100207399999,470027
100208499999,820046
100209299999,470027
100210399999,320019
100211699999,320018
100212499999,460026
100213399999,630036
100214399999,390023
100215499999,820047
100216699999,1040059
100217699999,520030
100218499999,320018
100219299999,200011
100220299999,620036
100221599999,410023
100222899999,220013
100223999999,880050
100224699999,660038
100225799999,400023
100227599999,380022
100228499999,220012
100229499999,350020
100229799999,340020
100230999999,320018
100231999999,360021
100232799999,320018
100233999999,310018
100234399999,580033
100235999999,1020058
100236899999,210012
100237799999,570033
100238399999,350020
100239699999,290016
100240699999,250015
100241499999,360020
100243099999,420024
100244199999,220013
100244999999,320018
100246299999,250015
100246899999,660037
100248299999,300017
100249299999,930054
100250199999,750043
100250599999,440025
100251699999,570032
100252599999,290017
