100000399999,18411053
100001999999,440025
100002599999,1370078
100003499999,660038
100004699999,610035
100005899999,420024
100006799999,330019
100007199999,540031
100008699999,480027
100009699999,830048
100010599999,510029
100012099999,400023
100012999999,1270072
100013699999,690040
100015099999,630036
100015999999,810046
100016899999,290017
100017999999,380021
100018799999,460027
100019799999,390022
100020399999,470027
100021399999,530030
100022599999,450026
100023599999,460026
100024399999,1190068
100025399999,480028
100026799999,830047
100028599999,210012
100029599999,230014
100030399999,210012
100030899999,210012
100031799999,1000057
100032699999,340019
100033099999,260015
100033799999,320018
100034299999,300018
100034799999,560032
100035999999,470026
100036899999,530031
100037499999,230013
100038999999,310018
100039899999,700040
100040499999,270015
100041599999,280016
100042099999,220013
100043599999,220012
100044199999,310018
100044999999,580033
100045899999,110006
100046899999,230014
100047299999,470027
100048499999,200011
100049799999,710041
100050199999,600034
100051999999,860049
100052599999,240014
100054099999,1130064
100054399999,170010
100055199999,350020
100056299999,340020
100057299999,430024
100058299999,340020
100059299999,260015
100059799999,330018
100060999999,990057
100062599999,580033
100063399999,630036
100064399999,570033
100065199999,340019
100066599999,430025
100067599999,440025
100068699999,900052
100070499999,330018
100070599999,530031
100072199999,410023
100072999999,280016
100073999999,440025
100075199999,640037
100076799999,370021
100077299999,490028
100079199999,410024
100079999999,310017
100080999999,470027
100081299999,510029
100082799999,400023
100083399999,630036
100084699999,510030
100085399999,260014
100086299999,500029
100087799999,300017
100088499999,270016
100089299999,840048
100090299999,240013
100091499999,320019
100092199999,370021
100093399999,540031
100094699999,360020
100095899999,350020
100096599999,180011
100097299999,310017
100098499999,590034
100099899999,200012
100100599999,240013
100101899999,210012
100102399999,210012
100103199999,230013
100104199999,290017
100105399999,160009
100105899999,670039
100107299999,1570089
100108799999,850049
100109799999,790045
100110099999,230013
100110999999,310018
100111999999,890051
100112999999,500029
100114799999,1630093
100115699999,560032
100117099999,1090062
100117699999,890051
100118599999,390022
100119599999,320019
100121299999,560032
100122399999,210012
100123099999,610035
100124399999,920052
100125599999,570033
100126899999,320018
100128299999,690040
100128699999,700040
100129799999,410023
100130699999,1220070
100131799999,730042
100132899999,370021
100133899999,680039
100134699999,220012
100135699999,540031
100136699999,220013
100137499999,260015
100138499999,330019
100139499999,640036
100140499999,490028
100142099999,520030
100143099999,690039
100144199999,430025
100145099999,440025
100145299999,670038
100146299999,720042
100147899999,540031
100149199999,220012
100150099999,580033
100150699999,510029
100152099999,630037
100153099999,470026
100154099999,330019
100155099999,330019
100155999999,230013
100156999999,540031
100157799999,460026
100158899999,440026
100160199999,310017
100160299999,560032
100161599999,300018
100162999999,370021
100163999999,340019
100164499999,280016
100166199999,550032
100167199999,190011
100167999999,560032
100169199999,570032
100169999999,410024
100170999999,930053
100171399999,520030
100172599999,640036
100174099999,3960227
100178699999,280016
100179699999,530030
100180599999,820047
100181299999,340019
100182799999,260015
100183699999,1060061
100184199999,470027
100185599999,790045
100187299999,300017
100187999999,540031
100189399999,370021
100189799999,370021
100190699999,520030
100192199999,330019
100192699999,450026
100194199999,320018
100195099999,210012
100195799999,320018
100197299999,580033
100198399999,350021
100198999999,410023
100200399999,220013
100201099999,240013
100202399999,220013
100203299999,220012
100204499999,550032
100205199999,760043
100206599999,460027
100207099999,420024
100207999999,960055
100209099999,420024
100210199999,340019
100211399999,340020
100212599999,470026
100213899999,650038
100214799999,380021
100215799999,770044
100216499999,1030059
100217899999,550032
100218599999,310017
100219199999,240014
100220799999,610035
100221999999,370021
100222599999,220013
100223299999,420024
100224399999,590034
100225399999,550031
100225899999,380022
100226999999,330019
100228099999,310017
100228799999,340020
100229699999,300017
100231399999,570033
100232399999,220012
100233399999,450026
100234499999,630036
100236099999,1070061
100236199999,240014
100237899999,510029
100238199999,220013
100239199999,230013
100240199999,360020
100241199999,310018
100242199999,280016
100243199999,300017
100243699999,200012
100244599999,210012
100245499999,260015
100246499999,790045
100248399999,410023
100249199999,810047
100250399999,750043
100250499999,440025
100251599999,570032
100252499999,290017
100253599999,380022
100254599999,320018
100255699999,280016
100256299999,320018
100257199999,410024
100258699999,380021
100259699999,460027
100260699999,900051
100260899999,230013
100262099999,250015
100262999999,530030
100263999999,320018
100264499999,230013
100265499999,250015
100267099999,460026
100268199999,250014
100268899999,400023
100269999999,240014
100271099999,400023
100271999999,240014
100273199999,430024
