100000599999,18351050
100001499999,520029
100002999999,1370079
100003899999,770044
100004799999,370021
100005599999,540031
100006899999,340019
100007899999,550032
100008899999,440025
100009599999,850049
100010699999,480027
100011599999,430025
100013199999,1610092
100014199999,750043
100015199999,410023
100016599999,700040
100017099999,330019
100018099999,700040
100019499999,450026
100020899999,410023
100021499999,560032
100022999999,460027
100023799999,460026
100025199999,1530087
100026299999,240014
100027299999,700040
100027899999,220013
100029299999,220012
100029799999,250015
100031099999,1130064
100032499999,430025
100033499999,410023
100033999999,330019
100034599999,670039
100035799999,460026
100036499999,550031
100037999999,220013
100038499999,300017
100040299999,740042
100041499999,530031
100042199999,200011
100043099999,230013
100044299999,300017
100045199999,600035
100046699999,330019
100047399999,450025
100048599999,240014
100049599999,690040
100050799999,580033
100052099999,880050
100052899999,240014
100053899999,1140065
100055099999,480027
100055899999,290017
100057199999,290017
100057899999,350020
100058399999,320018
100059399999,260015
100060399999,320018
100061399999,860049
100062499999,570033
100062999999,690039
100064299999,530031
100065099999,370021
100066699999,400023
100066799999,350020
100067799999,230013
100068799999,730042
100069799999,410023
100071499999,420024
100072299999,470027
100072799999,300017
100073799999,320019
100074799999,230013
100075599999,540031
100076899999,360020
100077399999,450026
100078299999,330019
100079599999,390022
100080899999,510029
100081399999,480028
100082399999,430024
100083299999,610035
100084399999,560032
100085699999,240014
100086199999,480027
100087899999,340020
100088999999,420024
100089999999,690039
100090899999,210012
100091199999,320019
100092299999,400023
100093799999,480027
100094999999,370021
100095599999,370021
100096299999,210012
100097399999,290017
100098399999,590034
100099999999,190011
100100499999,230013
100101399999,250014
100102999999,330019
100104399999,330019
100104899999,200011
100106499999,670039
100107099999,1550088
100107899999,610035
100108899999,930053
100109899999,220013
100110899999,330019
100111899999,590034
100112899999,520029
100113199999,360021
100114199999,950054
100115499999,890051
100116299999,400023
100117499999,1070061
100118099999,890051
100118899999,430025
100120199999,260015
100121199999,550031
100121999999,240014
100123299999,630036
100124599999,900051
100125399999,440025
100126399999,290017
100127799999,880050
100129299999,720042
100130199999,390022
100131299999,1190068
100132199999,670038
100132999999,430025
100133999999,680039
100134999999,210012
100135599999,570032
100137199999,250015
100138399999,300017
100138699999,640036
100140099999,240014
100140699999,410024
100141799999,600034
100142799999,700040
100143999999,400023
100144799999,490028
100146099999,740042
100146799999,620036
100148099999,490028
100148599999,290016
100149399999,530031
100150499999,380021
100151299999,500029
100152599999,460026
100153699999,540031
100154899999,420024
100155899999,210012
100156299999,580033
100158099999,420024
100158699999,450026
100159499999,330019
100160799999,550031
100161399999,300018
100162699999,390022
100163499999,330019
100165099999,220012
100165799999,370022
100166599999,400022
100167699999,580034
100168999999,610034
100170099999,370022
100171099999,1340076
100172199999,760044
100173999999,3950226
100178799999,280016
100179899999,550031
100180899999,800046
100181699999,340019
100182999999,250015
100183399999,1070061
100184099999,440025
100185299999,550032
100186299999,230013
100186599999,220012
100187599999,440025
100188799999,350020
100189499999,650038
100191399999,570032
100192299999,290017
100193399999,310018
100193699999,310017
100194999999,330019
100196099999,290017
100196799999,590033
100198299999,350021
100198899999,410023
100200099999,230013
100201799999,210012
100201999999,270016
100203499999,310017
100204599999,450026
100205699999,630036
100205899999,660038
100207699999,430024
100208199999,870050
100209599999,390022
100210699999,350021
100210999999,350020
100212699999,460026
100213599999,620035
100215199999,1090063
100216199999,380021
100217199999,1310075
100218899999,300017
100219099999,240014
100220499999,560032
100221499999,440025
100222799999,200012
100223499999,420024
100224299999,580034
100225499999,550031
100226199999,380022
100227399999,350020
100228599999,270015
100228999999,390023
100230399999,280016
100230899999,340019
100231699999,350020
100232899999,330019
100234099999,310018
100234899999,560032
100235699999,1060060
100236799999,190011
100237199999,590034
100238899999,330019
100239999999,300017
100240999999,350020
100242099999,220013
100242499999,440025
100243599999,230013
100245299999,310018
100245699999,260015
100246699999,640036
100247699999,300017
100248999999,610035
100249999999,1140065
100251199999,520030
100252199999,540031
100252999999,480027
100253899999,180011
100254899999,530030
100256699999,300017
100256999999,370021
100258099999,230014
100259199999,390022
100260499999,1160066
100261399999,450026
100262499999,360021
100263599999,560032
100265199999,190010
100265599999,250015
100266699999,440025
100267299999,290017
100268599999,260014
100269499999,200012
100270399999,480027
100271699999,190011
100272599999,580033
100273899999,450026
100275099999,420024
100275899999,440025
100276499999,270016
100277399999,1100063
100278399999,460026
100279999999,320018
100281299999,320019
100282099999,1070061
100282799999,890051
100284499999,590033
100285499999,370022
100286899999,640036
100287299999,990057
100288299999,120007
100288499999,330019
100289899999,340019
100290699999,440025
100291699999,430025
100292699999,390022
100293999999,220013
100295399999,460026
100296199999,420024
100297399999,580033
100298599999,470027
100299499999,440025
100300599999,400023
100300999999,200012
100301799999,460026
100302999999,710040
100304499999,490028
100305599999,420025
100305999999,260014
100307799999,890051
100308399999,370021
100309399999,430025
100310399999,180010
100311199999,320019
100311999999,280016
100313499999,160009
100314299999,220012
100315399999,230014
100316099999,150008
100316699999,310018
100317799999,340019
100318999999,430025
100319799999,430025
100320899999,570032
100321899999,340020
100323199999,320018
100323699999,490028
100324999999,490028
100325299999,410023
100326899999,500029
100327399999,140008
100328699999,450026
100329599999,350020
100330599999,210012
100332099999,210012
100332399999,230013
100333799999,240014
100335099999,310017
100336199999,400023
100337199999,600035
100338199999,330018
100338999999,260015
100340499999,400023
100341399999,1550089
100342199999,310018
100342699999,710040
100343599999,270016
100344099999,770044
100345299999,1920110
100346699999,610034
100347299999,330019
100348099999,340020
100348999999,400023
100350099999,550031
100351099999,1370078
100352599999,590034
100353699999,400023
100354799999,440025
100355399999,960055
100356599999,590034
100357499999,250014
100358499999,760044
100359699999,710040
100360599999,640037
100361099999,220012
100362699999,540031
100363099999,230014
100364599999,310017
100365799999,240014
100366399999,350020
100367999999,360021
100368899999,720041
100369899999,460026
100371099999,870050
100372699999,190011
100373599999,390022
100374399999,340019
100375399999,280017
100376099999,730041
100377599999,210012
100378299999,370021
100379599999,410024
100380599999,240014
100381699999,200011
100382699999,230013
